group_id,x,y,w,h,FID_Soil25,soilgroup,fertility,texture_to,OBJECTID,Id,sugar,cassava,maize,rice,water_code,crop_type
3063,101.00453844827788,12.768887872059059,0.01,0.01,"33.0,34.0,33.0,34.0","40,40B,40,40B","ต่ำ,ต่ำ,ต่ำ,ต่ำ","ดินร่วนปนทราย,ดินร่วนปนทราย,ดินร่วนปนทราย,ดินร่วนปนทราย","9840.0,9060.0,9840.0,9060.0,9840.0,9060.0,9840.0,9060.0,9840.0,9060.0,9840.0,9060.0,9060.0,9840.0,9060.0,9060.0,9840.0,9060.0,9060.0,9840.0,9060.0,9840.0,9060.0,9060.0,9857.0,9857.0,9857.0,9060.0,9857.0,9060.0,9840.0","18.0,17.0,18.0,17.0,18.0,17.0,18.0,17.0,18.0,17.0,18.0,17.0,17.0,18.0,17.0,17.0,18.0,17.0,17.0,18.0,17.0,18.0,17.0,17.0,18.0,18.0,18.0,17.0,18.0,17.0,18.0",0.0,31.0,0.0,0.0,"3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0","A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204"
3064,101.01453844827789,12.768887872059059,0.01,0.01,"2.0,33.0,2.0,33.0,2.0,33.0","59,40,59,40,59,40","ปานกลาง,ต่ำ,ปานกลาง,ต่ำ,ปานกลาง,ต่ำ","ดินร่วนปนทราย,ดินร่วนปนทราย,ดินร่วนปนทราย,ดินร่วนปนทราย,ดินร่วนปนทราย,ดินร่วนปนทราย","8598.0,10010.0,8708.0,8598.0,8708.0,8598.0,8598.0,8598.0,8598.0,8598.0,8598.0,8598.0,8598.0,8598.0,8598.0,8598.0,8598.0,8598.0,8598.0,8598.0,10010.0,8708.0,10010.0,10010.0,8708.0,10010.0,8708.0,10010.0,10010.0","19.0,18.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,18.0,19.0,18.0,18.0,19.0,18.0,19.0,18.0,18.0",0.0,29.0,0.0,0.0,"3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0","A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204"
3065,101.0245384482779,12.768887872059059,0.01,0.01,"2.0,33.0","59,40","ปานกลาง,ต่ำ","ดินร่วนปนทราย,ดินร่วนปนทราย","10010.0,10010.0,10010.0,10010.0,10010.0,10010.0,10010.0","18.0,18.0,18.0,18.0,18.0,18.0,18.0",0.0,7.0,0.0,0.0,"3.0,3.0,3.0,3.0,3.0,3.0,3.0","A0204,A0204,A0204,A0204,A0204,A0204,A0204"
3066,101.0345384482779,12.768887872059059,0.01,0.01,33.0,40,ต่ำ,ดินร่วนปนทราย,"10010.0,10010.0,9294.0,10010.0,9719.0,10010.0,10010.0,9719.0,9719.0,10010.0,9719.0,10010.0,9719.0","18.0,18.0,7.0,18.0,16.0,18.0,18.0,16.0,16.0,18.0,16.0,18.0,16.0",0.0,13.0,0.0,0.0,"3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0","A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204"
3067,101.0445384482779,12.768887872059059,0.01,0.01,"33.0,500.0,706.0","40,35B,56C","ต่ำ,ต่ำ,ต่ำ","ดินร่วนปนทราย,ดินร่วนปนทราย,ดินร่วนปนทราย","9294.0,9719.0,9719.0,9719.0,9719.0,9719.0","7.0,16.0,16.0,16.0,16.0,16.0",0.0,6.0,0.0,0.0,"3.0,3.0,3.0,3.0,3.0,3.0","A0204,A0204,A0204,A0204,A0204,A0204"
3068,101.05453844827791,12.768887872059059,0.01,0.01,"2.0,33.0,500.0,706.0,793.0","59,40,35B,56C,SC","ปานกลาง,ต่ำ,ต่ำ,ต่ำ,-","ดินร่วนปนทราย,ดินร่วนปนทราย,ดินร่วนปนทราย,ดินร่วนปนทราย","9719.0,9719.0,9719.0,9719.0,9719.0","16.0,16.0,16.0,16.0,16.0",0.0,5.0,0.0,0.0,"3.0,3.0,3.0,3.0,3.0","A0204,A0204,A0204,A0204,A0204"
3073,101.10453844827794,12.768887872059059,0.01,0.01,"34.0,447.0,706.0,793.0","40B,40C,56C,SC","ต่ำ,ต่ำ,ต่ำ,-","ดินร่วนปนทราย,ดินร่วนปนทราย,ดินร่วนปนทราย","9176.0,9176.0,9176.0,9176.0,9176.0,9176.0,9176.0,9176.0","17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0",0.0,8.0,0.0,0.0,"3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0","A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204"
3074,101.11453844827794,12.768887872059059,0.01,0.01,"33.0,34.0,447.0","40,40B,40C","ต่ำ,ต่ำ,ต่ำ","ดินร่วนปนทราย,ดินร่วนปนทราย,ดินร่วนปนทราย","9176.0,10021.0,9176.0,10021.0,10021.0,10021.0,10021.0,8721.0,9176.0,10021.0,8721.0,9176.0,9176.0,10021.0,9176.0,10021.0,10021.0,10021.0,9176.0,10021.0,9176.0,10021.0,8721.0","17.0,18.0,17.0,18.0,18.0,18.0,18.0,19.0,17.0,18.0,19.0,17.0,17.0,18.0,17.0,18.0,18.0,18.0,17.0,18.0,17.0,18.0,19.0",0.0,23.0,0.0,0.0,"3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0","A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204"
3075,101.12453844827795,12.768887872059059,0.01,0.01,"33.0,34.0","40,40B","ต่ำ,ต่ำ","ดินร่วนปนทราย,ดินร่วนปนทราย","9176.0,10021.0,9176.0,10021.0,10021.0,10021.0,10021.0,8721.0,9176.0,10021.0,8721.0,9176.0,9176.0,10021.0,9176.0,10021.0,10021.0,10021.0,9176.0,10021.0,9176.0,10021.0,8721.0","17.0,18.0,17.0,18.0,18.0,18.0,18.0,19.0,17.0,18.0,19.0,17.0,17.0,18.0,17.0,18.0,18.0,18.0,17.0,18.0,17.0,18.0,19.0",0.0,23.0,0.0,0.0,"3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0","A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204"
3076,101.13453844827795,12.768887872059059,0.01,0.01,"33.0,34.0","40,40B","ต่ำ,ต่ำ","ดินร่วนปนทราย,ดินร่วนปนทราย","9176.0,10021.0,9176.0,10021.0,10021.0,10021.0,10021.0,9176.0,10021.0,9176.0,9176.0,10021.0,9176.0,10021.0,10021.0,10021.0,9176.0,10021.0,9176.0,10021.0","17.0,18.0,17.0,18.0,18.0,18.0,18.0,17.0,18.0,17.0,17.0,18.0,17.0,18.0,18.0,18.0,17.0,18.0,17.0,18.0",0.0,20.0,0.0,0.0,"3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0","A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204"
3080,101.17453844827797,12.768887872059059,0.01,0.01,"34.0,339.0","40B,22","ต่ำ,ต่ำ","ดินร่วนปนทราย,ดินร่วนปนทราย","10005.0,10005.0,10005.0,10005.0,10005.0,10005.0,10005.0,10005.0","18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0",0.0,8.0,0.0,0.0,"3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0","A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204"
3081,101.18453844827798,12.768887872059059,0.01,0.01,"33.0,34.0,339.0","40,40B,22","ต่ำ,ต่ำ,ต่ำ","ดินร่วนปนทราย,ดินร่วนปนทราย,ดินร่วนปนทราย","10005.0,10005.0,10005.0,10005.0,10005.0,10005.0,10005.0,10005.0","18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0",0.0,8.0,0.0,0.0,"3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0","A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204"
3082,101.19453844827798,12.768887872059059,0.01,0.01,"33.0,34.0,339.0,503.0","40,40B,22,35C","ต่ำ,ต่ำ,ต่ำ,ต่ำ","ดินร่วนปนทราย,ดินร่วนปนทราย,ดินร่วนปนทราย,ดินร่วนปนทราย","8556.0,8556.0,9290.0","9.0,9.0,7.0",0.0,3.0,0.0,0.0,"3.0,3.0,3.0","A0204,A0204,A0204"
3083,101.20453844827799,12.768887872059059,0.01,0.01,"33.0,503.0","40,35C","ต่ำ,ต่ำ","ดินร่วนปนทราย,ดินร่วนปนทราย","10005.0,8556.0,10005.0,8838.0,10005.0,10005.0,9345.0,8556.0,9290.0,8838.0,10005.0,10005.0,10005.0,10005.0","18.0,9.0,18.0,11.0,18.0,18.0,10.0,9.0,7.0,11.0,18.0,18.0,18.0,18.0",0.0,14.0,0.0,0.0,"3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0","A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204"
3084,101.21453844827799,12.768887872059059,0.01,0.01,"33.0,35.0,339.0,503.0","40,40C,22,35C","ต่ำ,ต่ำ,ต่ำ,ต่ำ","ดินร่วนปนทราย,ดินร่วนปนทราย,ดินร่วนปนทราย,ดินร่วนปนทราย","8556.0,8838.0,8556.0,8838.0","9.0,11.0,9.0,11.0",0.0,4.0,0.0,0.0,"3.0,3.0,3.0,3.0","A0204,A0204,A0204,A0204"
3085,101.224538448278,12.768887872059059,0.01,0.01,"4.0,33.0,35.0","60,40,40C","ปานกลาง,ต่ำ,ต่ำ","ดินร่วนปนทราย,ดินร่วนปนทราย,ดินร่วนปนทราย","10005.0,10005.0,10005.0,10005.0,10005.0,10005.0,10005.0,10005.0","18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0",0.0,8.0,0.0,0.0,"3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0","A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204"
3086,101.234538448278,12.768887872059059,0.01,0.01,"4.0,35.0,4.0,35.0","60,40C,60,40C","ปานกลาง,ต่ำ,ปานกลาง,ต่ำ","ดินร่วนปนทราย,ดินร่วนปนทราย,ดินร่วนปนทราย,ดินร่วนปนทราย","10006.0,10005.0,10005.0,10006.0,10005.0,10005.0,10005.0,10006.0,10005.0,10006.0,10006.0,10005.0,10005.0","18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0",0.0,13.0,0.0,0.0,"3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0","A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204"
3087,101.244538448278,12.768887872059059,0.01,0.01,35.0,40C,ต่ำ,ดินร่วนปนทราย,"10006.0,10006.0,10006.0,10006.0,10006.0","18.0,18.0,18.0,18.0,18.0",0.0,5.0,0.0,0.0,"3.0,3.0,3.0,3.0,3.0","A0204,A0204,A0204,A0204,A0204"
3088,101.25453844827801,12.768887872059059,0.01,0.01,"33.0,35.0","40,40C","ต่ำ,ต่ำ","ดินร่วนปนทราย,ดินร่วนปนทราย","10006.0,10006.0,10006.0,10006.0,10006.0","18.0,18.0,18.0,18.0,18.0",0.0,5.0,0.0,0.0,"3.0,3.0,3.0,3.0,3.0","A0204,A0204,A0204,A0204,A0204"
3090,101.27453844827802,12.768887872059059,0.01,0.01,"41.0,35.0","18,40C","ต่ำ,ต่ำ","ดินร่วนปนทราย,ดินร่วนปนทราย",351152.0,0.0,0.0,0.0,0.0,1.0,2.0,A0102
3091,101.28453844827803,12.768887872059059,0.01,0.01,41.0,18,ต่ำ,ดินร่วนปนทราย,"351151.0,351152.0","0.0,0.0",0.0,0.0,0.0,2.0,"3.0,2.0","A0102,A0102"
3092,101.29453844827803,12.768887872059059,0.01,0.01,"41.0,337.0","18,17","ต่ำ,ต่ำ","ดินร่วนปนทราย,ดินร่วนเหนียวปนทราย","16257.0,351150.0,351150.0,351150.0","11.0,0.0,0.0,0.0",0.0,1.0,0.0,3.0,"2.0,2.0,2.0,2.0","A0204,A0102,A0102,A0102"
3093,101.30453844827804,12.768887872059059,0.01,0.01,"41.0,337.0","18,17","ต่ำ,ต่ำ","ดินร่วนปนทราย,ดินร่วนเหนียวปนทราย","351150.0,351150.0,351150.0","0.0,0.0,0.0",0.0,0.0,0.0,3.0,"2.0,2.0,2.0","A0102,A0102,A0102"
3094,101.31453844827804,12.768887872059059,0.01,0.01,"33.0,337.0","40,17","ต่ำ,ต่ำ","ดินร่วนปนทราย,ดินร่วนเหนียวปนทราย","351149.0,351149.0","0.0,0.0",0.0,0.0,0.0,2.0,"3.0,3.0","A0102,A0102"
3095,101.32453844827805,12.768887872059059,0.01,0.01,"33.0,337.0","40,17","ต่ำ,ต่ำ","ดินร่วนปนทราย,ดินร่วนเหนียวปนทราย","351159.0,351159.0,351159.0,351159.0","0.0,0.0,0.0,0.0",0.0,0.0,0.0,4.0,"3.0,3.0,3.0,3.0","A0102,A0102,A0102,A0102"
3096,101.33453844827805,12.768887872059059,0.01,0.01,"33.0,337.0,500.0","40,17,35B","ต่ำ,ต่ำ,ต่ำ","ดินร่วนปนทราย,ดินร่วนเหนียวปนทราย,ดินร่วนปนทราย","351159.0,351159.0,351159.0,351159.0","0.0,0.0,0.0,0.0",0.0,0.0,0.0,4.0,"3.0,3.0,3.0,3.0","A0102,A0102,A0102,A0102"
3131,101.68453844827823,12.768887872059059,0.01,0.01,"143.0,834.0,850.0,1012.0","18,16,12,W","ต่ำ,ต่ำ,สูง,-","ดินร่วนปนทราย,ดินร่วนปนทรายแป้ง,ดินเหนียว","351143.0,351143.0","0.0,0.0",0.0,0.0,0.0,2.0,"2.0,2.0","A0102,A0102"
3132,101.69453844827824,12.768887872059059,0.01,0.01,"143.0,834.0,850.0","18,16,12","ต่ำ,ต่ำ,สูง","ดินร่วนปนทราย,ดินร่วนปนทรายแป้ง,ดินเหนียว","351143.0,351143.0","0.0,0.0",0.0,0.0,0.0,2.0,"2.0,2.0","A0102,A0102"
3222,100.95453844827786,12.778887872059059,0.01,0.01,"193.0,507.0,193.0,507.0","40B,40B,40B,40B","ต่ำ,ต่ำ,ต่ำ,ต่ำ","ดินร่วนปนทราย,ดินร่วนปนทราย,ดินร่วนปนทราย,ดินร่วนปนทราย","9060.0,9060.0,9060.0,9060.0,9060.0,9060.0,9060.0,9060.0,9060.0,9060.0,9060.0,9060.0,9060.0,9060.0,9060.0,9060.0","17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0",0.0,16.0,0.0,0.0,"3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0","A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204"
3223,100.96453844827786,12.778887872059059,0.01,0.01,"193.0,507.0,793.0,802.0,507.0","40B,40B,SC,43B,40B","ต่ำ,ต่ำ,-,ต่ำ,ต่ำ","ดินร่วนปนทราย,ดินร่วนปนทราย,ดินทรายปนดินร่วน,ดินร่วนปนทราย","9060.0,9060.0,9060.0,9060.0,9060.0,9060.0,9060.0,9060.0,9060.0,9060.0,9060.0,9060.0,9060.0,9060.0,9060.0,9060.0","17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0",0.0,16.0,0.0,0.0,"3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0","A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204"
3224,100.97453844827787,12.778887872059059,0.01,0.01,"507.0,793.0,802.0,846.0,507.0","40B,SC,43B,48D,40B","ต่ำ,-,ต่ำ,ปานกลาง,ต่ำ","ดินร่วนปนทราย,ดินทรายปนดินร่วน,ดินร่วนปนทราย,ดินร่วนปนทราย","8598.0,9060.0,8598.0,8598.0,9060.0,8598.0,9060.0,8598.0,9060.0,9060.0,8598.0,9060.0,9060.0,8598.0,9060.0,8598.0,9060.0,8598.0,9060.0,8598.0,9060.0,8598.0,9060.0,8598.0,9060.0,8598.0,9060.0,8598.0,9060.0,8598.0,9060.0,8598.0,8598.0","19.0,17.0,19.0,19.0,17.0,19.0,17.0,19.0,17.0,17.0,19.0,17.0,17.0,19.0,17.0,19.0,17.0,19.0,17.0,19.0,17.0,19.0,17.0,19.0,17.0,19.0,17.0,19.0,17.0,19.0,17.0,19.0,19.0",0.0,33.0,0.0,0.0,"3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0","A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204"
3225,100.98453844827787,12.778887872059059,0.01,0.01,"509.0,802.0,846.0,509.0,793.0,846.0","40C,43B,48D,40C,SC,48D","ต่ำ,ต่ำ,ปานกลาง,ต่ำ,-,ปานกลาง","ดินร่วนปนทราย,ดินทรายปนดินร่วน,ดินร่วนปนทราย,ดินร่วนปนทราย,ดินร่วนปนทราย","8598.0,9060.0,8598.0,8598.0,9060.0,8598.0,9060.0,8598.0,9060.0,9060.0,8598.0,9060.0,9060.0,8598.0,9060.0,8598.0,9060.0,8598.0,9060.0,8598.0,9060.0,8598.0,9060.0,8598.0,9060.0,8598.0,9060.0,8598.0,9060.0,8598.0,9060.0,8598.0,8598.0","19.0,17.0,19.0,19.0,17.0,19.0,17.0,19.0,17.0,17.0,19.0,17.0,17.0,19.0,17.0,19.0,17.0,19.0,17.0,19.0,17.0,19.0,17.0,19.0,17.0,19.0,17.0,19.0,17.0,19.0,17.0,19.0,19.0",0.0,33.0,0.0,0.0,"3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0","A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204"
3226,100.99453844827788,12.778887872059059,0.01,0.01,"34.0,507.0,509.0","40B,40B,40C","ต่ำ,ต่ำ,ต่ำ","ดินร่วนปนทราย,ดินร่วนปนทราย,ดินร่วนปนทราย","8598.0,9060.0,8598.0,8598.0,9060.0,8598.0,9060.0,8598.0,9060.0,9060.0,8598.0,9060.0,9060.0,8598.0,9060.0,8598.0,9060.0,8598.0,9060.0,8598.0,9060.0,8598.0,9060.0,8598.0,9060.0,8598.0,9060.0,8598.0,9060.0,8598.0,9060.0,8598.0,8598.0","19.0,17.0,19.0,19.0,17.0,19.0,17.0,19.0,17.0,17.0,19.0,17.0,17.0,19.0,17.0,19.0,17.0,19.0,17.0,19.0,17.0,19.0,17.0,19.0,17.0,19.0,17.0,19.0,17.0,19.0,17.0,19.0,19.0",0.0,33.0,0.0,0.0,"3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0","A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204"
3227,101.00453844827788,12.778887872059059,0.01,0.01,"33.0,34.0,507.0,1012.0","40,40B,40B,W","ต่ำ,ต่ำ,ต่ำ,-","ดินร่วนปนทราย,ดินร่วนปนทราย,ดินร่วนปนทราย","9840.0,9840.0,9840.0,9840.0,9840.0,9840.0,9840.0,9840.0,9840.0,9840.0,9840.0","18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0",0.0,11.0,0.0,0.0,"3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0","A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204"
3228,101.01453844827789,12.778887872059059,0.01,0.01,"2.0,33.0,1012.0,2.0,1012.0","59,40,W,59,W","ปานกลาง,ต่ำ,-,ปานกลาง,-","ดินร่วนปนทราย,ดินร่วนปนทราย,ดินร่วนปนทราย","8598.0,8708.0,8598.0,8708.0,8598.0,8598.0,8598.0,8598.0,8598.0,8598.0,8598.0,8598.0,8598.0,8598.0,8598.0,8598.0,8598.0,8598.0,8598.0,8708.0,8708.0,8708.0","19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0",0.0,22.0,0.0,0.0,"3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0","A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204"
3230,101.0345384482779,12.778887872059059,0.01,0.01,33.0,40,ต่ำ,ดินร่วนปนทราย,"10010.0,10010.0,9348.0,10010.0,9719.0,10010.0,10010.0,9719.0,9719.0,10010.0,9719.0,10010.0,9719.0","18.0,18.0,10.0,18.0,16.0,18.0,18.0,16.0,16.0,18.0,16.0,18.0,16.0",0.0,13.0,0.0,0.0,"3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0","A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204"
3231,101.0445384482779,12.778887872059059,0.01,0.01,"33.0,34.0,35.0","40,40B,40C","ต่ำ,ต่ำ,ต่ำ","ดินร่วนปนทราย,ดินร่วนปนทราย,ดินร่วนปนทราย","10010.0,10010.0,10010.0,9719.0,10010.0,10010.0,9719.0,9719.0,10010.0,9719.0,10010.0,9719.0","18.0,18.0,18.0,16.0,18.0,18.0,16.0,16.0,18.0,16.0,18.0,16.0",0.0,12.0,0.0,0.0,"3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0","A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204"
3232,101.05453844827791,12.778887872059059,0.01,0.01,"2.0,33.0,35.0,706.0,793.0","59,40,40C,56C,SC","ปานกลาง,ต่ำ,ต่ำ,ต่ำ,-","ดินร่วนปนทราย,ดินร่วนปนทราย,ดินร่วนปนทราย,ดินร่วนปนทราย","9719.0,9719.0,9719.0,9719.0,9719.0","16.0,16.0,16.0,16.0,16.0",0.0,5.0,0.0,0.0,"3.0,3.0,3.0,3.0,3.0","A0204,A0204,A0204,A0204,A0204"
3237,101.10453844827794,12.778887872059059,0.01,0.01,"34.0,447.0,706.0,793.0","40B,40C,56C,SC","ต่ำ,ต่ำ,ต่ำ,-","ดินร่วนปนทราย,ดินร่วนปนทราย,ดินร่วนปนทราย","10021.0,10021.0,10021.0,10021.0,10021.0,10021.0,10021.0,10021.0,10021.0,10021.0,10021.0,10021.0","18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0",0.0,12.0,0.0,0.0,"3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0","A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204"
3238,101.11453844827794,12.778887872059059,0.01,0.01,"33.0,34.0,447.0","40,40B,40C","ต่ำ,ต่ำ,ต่ำ","ดินร่วนปนทราย,ดินร่วนปนทราย,ดินร่วนปนทราย","10021.0,10021.0,10021.0,10021.0,10021.0,8721.0,10021.0,8721.0,10021.0,10021.0,10021.0,10021.0,10021.0,10021.0,8721.0","18.0,18.0,18.0,18.0,18.0,19.0,18.0,19.0,18.0,18.0,18.0,18.0,18.0,18.0,19.0",0.0,15.0,0.0,0.0,"3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0","A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204"
3239,101.12453844827795,12.778887872059059,0.01,0.01,"33.0,34.0","40,40B","ต่ำ,ต่ำ","ดินร่วนปนทราย,ดินร่วนปนทราย","9176.0,10021.0,9176.0,10021.0,10021.0,10021.0,10021.0,8721.0,9176.0,10021.0,8721.0,9176.0,9176.0,10021.0,9176.0,10021.0,10021.0,10021.0,9176.0,10021.0,9176.0,10021.0,8721.0","17.0,18.0,17.0,18.0,18.0,18.0,18.0,19.0,17.0,18.0,19.0,17.0,17.0,18.0,17.0,18.0,18.0,18.0,17.0,18.0,17.0,18.0,19.0",0.0,23.0,0.0,0.0,"3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0","A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204,A0204"
